id,type,name
440,group,HIGH4
439,group,PHANTOM
438,group,Cyber Drink Time
437,group,2PM
436,group,Cloud Cuckoo Land
435,group,BIGFLO
434,group,BanYa
433,group,Topp Dogg
432,group,TPRO
431,group,Tiny G
430,group,4MEN
429,group,Necramyth
428,group,Fifteen And
427,group,B1A4
426,group,TEEN TOP
425,group,Uh Uh Boo Project
424,group,TENSI LOVE
423,group,Crossbones (Korea)
422,group,5URPR!SE
421,group,S
420,group,Terrormight
419,group,Sangjuna
418,group,C-Real
417,group,015B
416,group,NU'EST
415,group,Berry Good
414,group,Stony Skunk
413,group,HI SUHYUN
412,group,YMGA
411,group,트랜디
410,group,Cradle Edge
409,group,As One
408,group,Mate
407,group,Acoustic Collabo
406,group,3rd Coast
405,group,BPPOP
404,group,SHINee
403,group,Sinawe
402,group,Standing Egg
401,group,Gavy NJ
400,group,Starship Planet
399,group,Lucite Tokki
398,group,NOVEL ENGINE
397,group,SWAN
396,group,Autumn Vacation
395,group,2eyes
394,group,NOVAPLANT
393,group,W&Whale
392,group,KBP
391,group,로빈이 토끼란 사실을 알고 있었나
390,group,Take
389,group,SS501
388,group,A-JAX
387,group,H2O
386,group,Super Junior M
385,group,Lonely H's Band
384,group,OH MY GIRL
383,group,Apink BnN
382,group,Deli Spice
381,group,Ares
380,group,Sad Legend
379,group,Melody Day
378,group,BIGBANG
377,group,Skarf
376,group,Han’s Band
375,group,Ulala Session
374,group,SeeYa
373,group,BASTARZ
372,group,Lowdown 30
371,group,Roll Sp!ke
370,group,The Barberettes
369,group,akor
368,group,오프로드
367,group,MOT
366,group,Brave Girls
365,group,alice white
364,group,Clinah
363,group,MBLAQ
362,group,Songolmae
361,group,EXID
360,group,Trouble Maker
359,group,Rainbow
358,group,WINNER
357,group,Mimi Sisters
356,group,Eluphant
355,group,Roller Coaster
354,group,JTL
353,group,TOXIC
352,group,Central Noise
351,group,Secret
350,group,Bangtan Boys
349,group,Brave Guys
348,group,After School
347,group,84ly
346,group,Younique Unit
345,group,soundTeMP
344,group,COED School
343,group,RUX
342,group,Seventeen
341,group,Urban Zakapa
340,group,Galaxy Express
339,group,Turbo
338,group,Soran
337,group,2AM
336,group,Women Power
335,group,D-Unit
334,group,Casker
333,group,꽃잠 프로젝트
332,group,Aerial Lake
331,group,"Ark, The"
330,group,mintCOOKIE
329,group,Ensemble Jong Nong Ak Ohô
328,group,BESTie
327,group,uBEAT
326,group,R.ef
325,group,B.A.P
324,group,Big Mama
323,group,EE
322,group,Asoto Union
321,group,INFINITE F
320,group,Akdong Musician
319,group,Kingston Rudieska
318,group,Daybreak
317,group,W
316,group,10cm
315,group,Kiss&Cry
314,group,Be-Music Phase
313,group,HYPERMESS Recordings
312,group,DGNA
311,group,T.O
310,group,Cosmos
309,group,J Rabbit
308,group,PURFLES
307,group,Jambinai
306,group,GOT7
305,group,Royal Pirates
304,group,Space A
303,group,TRAX
302,group,Shorty Cat
301,group,Hwangtaeji
300,group,Omega 3
299,group,Annyeong Bada
298,group,3rd Line Butterfly
297,group,Dark Mirror ov Tragedy
296,group,Wonder Boyz
295,group,SamulNori
294,group,GD&TOP
293,group,Incheon City Chorale
292,group,LEGEND
291,group,Eutteugeottasi
290,group,T.S.T
289,group,Girl2School
288,group,Donawhale
287,group,Pungdeng-E
286,group,MAD MIND MACHINE
285,group,asceticaudio.
284,group,Trespass
283,group,Asian Chairshot
282,group,Windy City
281,group,badkiz
280,group,49 Morphines
279,group,LUGNASAD
278,group,M.I.B
277,group,...Whatever That Means
276,group,N.EX.T
275,group,envy
274,group,Epitone Project
273,group,Belle Epoque
272,group,Monday Kiz
271,group,two x
270,group,Guckkasten
269,group,Girl Friends
268,group,we hate jh
267,group,BeBop
266,group,밤의 회개
265,group,Legend
264,group,FameUs
263,group,Black Beat
262,group,Oathean
261,group,Sweater
260,group,Wave
259,group,Koyotae
258,group,Daylight
257,group,S.E.S.
256,group,Monni
255,group,honey girls
254,group,Crayon Pop
253,group,SPEED
252,group,EVE
251,group,lush
250,group,iKON
249,group,Tobacco Juice
248,group,DETROITMELTDOWN
247,group,Liaxy
246,group,The Grace Dana&Sunday
245,group,This is Parallel world
244,group,cocore
243,group,"Broccoli, You Too?"
242,group,Aziatix
241,group,OKDAL
240,group,EU GOD G Isn't EU
239,group,S#arp
238,group,TV Yellow
237,group,GADS
236,group,"SeeYa, The"
235,group,SISTAR
234,group,YG Family
233,group,SQUARE PIXELS
232,group,Wings
231,group,SMTOWN
230,group,Clazziquai Project
229,group,Clon
228,group,Super Junior-T
227,group,Supernova
226,group,FlaShe
225,group,ZE:A
224,group,BEAT WIN
223,group,Super Kidd
222,group,MONSTA X
221,group,DAY6
220,group,I And I Djangdan
219,group,C-CLOWN
218,group,Schizo
217,group,LUNAFLY
216,group,coin jackson
215,group,JJ Project
214,group,JJCC
213,group,Jewelry
212,group,LPG
211,group,소유 X 어반자카파
210,group,J-Walk
209,group,M&D
208,group,8eight
207,group,FREEVIS
206,group,Young Turks Club
205,group,No Reply
204,group,Dynamic Duo
203,group,CLC
202,group,디셈버
201,group,FTISLAND
200,group,Risque Rhythm Machine
199,group,엘루이즈
198,group,GOGOBOYS
197,group,M.C the MAX
196,group,Red Velvet
195,group,Sweet Revenge
194,group,V.O.S
193,group,Mad Soul Child
192,group,Nine Muses
191,group,bebop
190,group,디스코트럭
189,group,MAMAMOO
188,group,Bulldog Mansion
187,group,VIXX
186,group,JYP Nation
185,group,Perfume
184,group,Roo'Ra
183,group,Herz Analog
182,group,Jaurim
181,group,LABOUM
180,group,Wonder Girls
179,group,Uniq
178,group,Buzz
177,group,Brown Eyed Soul
176,group,EXO-K
175,group,스카프
174,group,G.Fla
173,group,Boys Republic
172,group,Cherry Filter
171,group,Unit Project HANDAL
170,group,Amateur Amplifier
169,group,15&
168,group,Epik High
167,group,GFRIEND
166,group,JYJ
165,group,Gumx
164,group,Noel
163,group,JQT
162,group,Heritage
161,group,Cats
160,group,PIA
159,group,Origin of Plague
158,group,Goldmund
157,group,Clon
156,group,1TYM
155,group,Retro Games
154,group,Bae Chi Gi
153,group,Peterpan Complex
152,group,EXO
151,group,Goonam
150,group,She'z
149,group,Nonstop Body
148,group,Minx
147,group,M2 Junior
146,group,PosT PANiC
145,group,Drunken Tiger
144,group,EX
143,group,숨[su:m]
142,group,Panic
141,group,Duke
140,group,Funny Powder
139,group,Chamsonyeo
138,group,Dear Cloud
137,group,BOYFRIEND
136,group,Glossy
135,group,Super Junior-K.R.Y.
134,group,mellowyear
133,group,Lay-T
132,group,N.Flying
131,group,gogostar
130,group,Storm
129,group,billion
128,group,ROMEO
127,group,GP Basic
126,group,Chi Chi
125,group,HerSheMerit
124,group,Kvell
123,group,Loquence
122,group,Peppertones
121,group,"Moonshiners, The"
120,group,Infinite Flow
119,group,Aquibird
118,group,100% V
117,group,Tohoshinki
116,group,f1rst
115,group,Swallow
114,group,Homme
113,group,ZzzAam
112,group,Huckleberry Finn
111,group,Loro's
110,group,Pippi Longstocking
109,group,Juck Juck Grunzie
108,group,ARK
107,group,EvoL
106,group,VNT
105,group,Joa Band
104,group,URD
103,group,LU:KUS
102,group,Shin Jung Hyun & The Donkeys
101,group,Dal shabet
100,group,Sanullim
99,group,Girls’ Generation
98,group,Sugar
97,group,BEAST
96,group,Busker Busker
95,group,miss A
94,group,Funkafric & BoostDah
93,group,Crost Ensemble
92,group,PURETTY
91,group,Master4
90,group,agirls
89,group,SONAMOO
88,group,Typhoon
87,group,nep
86,group,Geeks
85,group,Adultchild
84,group,Lip Service
83,group,Shinhwa
82,group,Ye.A
81,group,Jinusean
80,group,Illumina
79,group,바닐라 유니티 (Vanilla Unity)
78,group,2BiC
77,group,Mighty Mouth
76,group,Apparition
75,group,BTL
74,group,Cleo
73,group,Blue 'Sorbet
72,group,SPICA
71,group,walking after you
70,group,Page
69,group,BLAST
68,group,티라미스
67,group,Swi.T
66,group,bikiny
65,group,Stellar
64,group,S.I.D-Sound
63,group,Xenos-5
62,group,Turtles
